Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.212-43.135.181.183-54798-18716-6,192.168.31.212,54798,43.135.181.183,18716,6,14/06/2024 07:05:27 下午,117686944,30,24,13021.0,755.0,1200.0,0.0,434.03333333333325,563.6883146668503,369.0,0.0,31.45833333333333,100.93906003415977,117.0563150998296,0.45884444072232855,2220508.3773584906,5251920.668800395,1.501122E7,0.0,1.17686944E8,4058170.4827586208,6627310.12543578,1.5169794E7,0.0,1.17474693E8,5107595.347826088,7168010.850695487,1.5169581E7,0.0,0,0,0,0,600,588,0.2549135781790714,0.20393086254325715,0.0,1200.0,250.49090909090907,464.9416081508504,216170.69898989896,0,0,0,7,54,0,0,0,0.0,255.12962962962962,434.03333333333336,31.458333333333332,0,0,0,13768,17,34629,3,1627,3,94,253,501,21,20,160009.50000000003,2418.404196395392,164723.0,158477.0,1.4494451625E7,1447784.9222214243,1.501122E7,1.0911379E7,NeedManualLabel
192.168.31.212-43.135.181.183-55070-18716-6,192.168.31.212,55070,43.135.181.183,18716,6,14/06/2024 07:07:47 下午,531493,15,12,2517.0,8685.0,1200.0,0.0,167.8,355.0976123345725,1200.0,0.0,723.75,562.7594553141284,21076.477018512003,50.800292760205686,20442.038461538457,56779.23616497902,183229.0,0.0,531493.0,37963.78571428571,74779.64733512678,183317.0,1.0,365770.0,33251.818181818184,72222.56949987057,183595.0,0.0,0,0,0,0,336,252,28.222384866780935,22.57790789342475,0.0,1200.0,400.07142857142856,526.185499509612,276871.1798941799,1,2,1,9,26,0,0,0,0.0,414.8888888888889,167.8,723.75,0,0,0,11202,15,30656,0,0,0,0,64240,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55063-18716-6,192.168.31.212,55063,43.135.181.183,18716,6,14/06/2024 07:07:47 下午,1644197,16,14,2669.0,8583.0,1200.0,0.0,166.81249999999997,362.8320490713759,1200.0,0.0,613.0714285714287,577.5479286519084,6843.46218853337,18.24598877141851,56696.44827586207,183578.81737059078,960098.0,0.0,486940.0,32462.66666666667,66621.4804577394,166609.0,3.0,1487339.0,114410.69230769231,264973.4890875515,960098.0,0.0,0,0,0,0,368,292,9.731194011423206,8.514794759995306,0.0,1200.0,362.9677419354838,514.266758525895,264470.2989247312,2,2,0,9,29,0,0,0,0.0,375.06666666666666,166.8125,613.0714285714286,0,0,0,11252,15,34137,0,0,0,0,64240,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
43.135.181.183-192.168.31.212-18716-55063-6,43.135.181.183,18716,192.168.31.212,55063,6,14/06/2024 07:07:49 下午,52,1,2,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,461538.46153846156,57692.307692307695,26.0,2.8284271247461903,28.0,24.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,1,0,0,0,20,40,19230.76923076923,38461.53846153846,0.0,24.0,12.0,13.856406460551018,192.0,0,0,1,1,3,0,0,0,2.0,16.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55068-18716-6,192.168.31.212,55068,43.135.181.183,18716,6,14/06/2024 07:07:47 下午,1650638,14,16,2644.0,8711.0,1200.0,0.0,188.85714285714286,380.2039649254791,1200.0,0.0,544.4375,579.1369404841425,6879.158240631804,18.174790596121014,56918.551724137935,183158.02217437158,964042.0,0.0,489123.0,37624.846153846156,71278.55188255692,166088.0,3.0,1490663.0,99377.53333333334,247837.17078064053,964042.0,0.0,0,0,0,0,316,344,8.481568944856473,9.69322165126454,0.0,1200.0,366.2903225806451,516.16910623996,266430.5462365591,2,2,0,10,29,0,0,0,1.0,378.5,188.85714285714286,544.4375,0,0,0,11331,15,34459,0,0,0,0,64240,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55069-18716-6,192.168.31.212,55069,43.135.181.183,18716,6,14/06/2024 07:07:47 下午,1672289,14,17,2559.0,8763.0,1200.0,0.0,182.7857142857143,369.97716739767117,1200.0,0.0,515.4705882352941,578.3593300932237,6770.360864659159,18.537465713163215,55742.96666666667,180073.76305060586,956887.0,0.0,515763.0,39674.07692307693,75502.99524021275,189321.0,2.0,1512441.0,94527.56250000001,240191.13167946582,956887.0,0.0,0,0,0,0,316,364,8.371758709170484,10.16570700399273,0.0,1200.0,353.8125,511.49448567014656,261626.6088709678,2,2,0,10,30,0,0,0,1.0,365.2258064516129,182.78571428571428,515.4705882352941,0,0,0,11298,15,31776,0,0,0,0,64240,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55071-18716-6,192.168.31.212,55071,43.135.181.183,18716,6,14/06/2024 07:07:47 下午,1691380,14,17,2729.0,8672.0,1200.0,0.0,194.92857142857142,391.4832670136086,1200.0,0.0,510.11764705882365,574.5538358536279,6740.6496470337825,18.328229020090102,56379.333333333336,181604.79306057622,958693.0,0.0,525363.0,40412.53846153847,76645.20762210706,178740.0,1.0,1522301.0,95143.8125,242032.38729261525,958693.0,0.0,0,0,0,0,316,364,8.277264718750368,10.050964301339734,0.0,1200.0,356.28125,513.3036725781903,263480.66028225806,2,2,0,10,30,0,0,0,1.0,367.7741935483871,194.92857142857142,510.11764705882354,0,0,0,11377,15,31969,0,0,0,0,64240,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-23.220.228.65-54951-443-6,192.168.31.212,54951,23.220.228.65,443,6,14/06/2024 07:05:50 下午,119891632,62,61,17794.0,47771.0,1200.0,0.0,287.00000000000006,493.4539027086123,1200.0,0.0,783.1311475409835,556.1949441041285,546.8688590376349,1.0259264800065446,982718.2950819669,3544648.915801865,1.501551E7,0.0,1.19891632E8,1965436.5901639352,4883214.149779646,1.5164054E7,0.0,1.19743233E8,1995720.5499999998,5650180.687201189,3.0157995E7,0.0,0,0,0,0,1668,1304,0.5171336728488274,0.5087928071577172,0.0,1200.0,528.7500000000002,579.2117804269574,335486.28658536595,0,2,0,32,122,0,0,0,0.0,533.0487804878048,287.0,783.1311475409836,0,0,0,21452,22,37870,6,1779,6,4777,64240,501,28,20,1041508.7142857143,2361512.0125533775,6396914.0,148046.0,1.39965475E7,2859076.490274938,1.501551E7,6920706.0,NeedManualLabel
192.168.31.212-43.135.181.183-55049-18716-6,192.168.31.212,55049,43.135.181.183,18716,6,14/06/2024 07:07:39 下午,11664125,16,15,3939.0,6888.0,1200.0,0.0,246.18749999999997,449.97766148258216,1200.0,0.0,459.2,561.7886231874558,928.2307931370763,2.657721860833967,388804.1666666667,1823852.5783762971,9999965.0,0.0,1.0714693E7,714312.8666666667,2584029.247484187,1.0051127E7,2.0,1.1507187E7,821941.9285714286,2654716.030505203,1.0000028E7,0.0,0,0,0,0,380,312,1.371727412043338,1.2859944487906294,0.0,1200.0,338.34375000000006,505.6182168889883,255649.78124999997,1,2,0,11,30,0,0,0,0.0,349.258064516129,246.1875,459.2,0,0,0,10740,15,21213,16,3939,15,6888,64240,501,6,20,663566.0,0.0,663566.0,663566.0,9999965.0,0.0,9999965.0,9999965.0,NeedManualLabel
192.168.31.212-43.135.181.183-55046-18716-6,192.168.31.212,55046,43.135.181.183,18716,6,14/06/2024 07:07:39 下午,11699120,13,13,3779.0,6708.0,1200.0,0.0,290.6923076923077,462.2045695388181,1200.0,0.0,516.0,557.4389353702041,896.3922072771285,2.222389376294969,467964.80000000005,1995279.72450381,9999677.0,0.0,1.0746158E7,895513.1666666666,2883226.0670505194,1.0047102E7,1.0,1.1523738E7,960311.5000000001,2860652.5482008946,9999706.0,0.0,0,0,0,0,284,272,1.1111946881474846,1.1111946881474846,0.0,1200.0,388.4074074074074,510.62105919837086,260733.86609686614,1,2,0,10,25,0,0,0,1.0,403.34615384615387,290.6923076923077,516.0,0,0,0,10400,13,19869,13,3779,13,6708,64240,501,6,20,699056.0,0.0,699056.0,699056.0,9999677.0,0.0,9999677.0,9999677.0,NeedManualLabel
192.168.31.212-43.135.181.183-54964-18716-6,192.168.31.212,54964,43.135.181.183,18716,6,14/06/2024 07:06:01 下午,111177057,30,35,4611.0,11327.0,1200.0,0.0,153.7,368.71268601390193,1200.0,0.0,323.6285714285715,517.9945540092032,143.35691580682874,0.5846530008435104,1737141.5156249995,4695037.843040936,1.5014044E7,0.0,1.10024965E8,3793964.310344828,6493947.433856022,1.5159197E7,2.0,1.10901411E8,3261806.2058823532,6155192.645009532,1.5285499E7,0.0,0,0,0,0,636,808,0.2698398465431586,0.3148131543003517,0.0,1200.0,241.4848484848484,457.2663335157091,209092.4997668997,2,2,0,13,64,0,0,0,1.0,245.2,153.7,323.62857142857143,0,0,0,15883,21,15352,3,576,4,1415,64240,501,17,20,368176.28571428574,569928.1174270179,1660651.0,151759.0,1.5001925285714285E7,16691.575736623287,1.5014044E7,1.496484E7,NeedManualLabel
192.168.31.212-43.135.181.183-54962-18716-6,192.168.31.212,54962,43.135.181.183,18716,6,14/06/2024 07:06:00 下午,112169629,41,59,4634.0,41484.0,1200.0,0.0,113.02439024390246,321.80828825597996,1200.0,0.0,703.1186440677966,571.1223398363951,411.1451594441843,0.8915069158336968,1133026.5555555557,3868229.387373124,1.5015797E7,0.0,1.11015587E8,2775389.6750000003,5777640.749333085,1.5163976E7,4.0,1.1201472E8,1931288.2758620686,4967203.379898178,1.5169481E7,0.0,0,0,0,0,904,1288,0.3655178354918157,0.5259890803418811,0.0,1200.0,456.61386138613875,562.9806030459135,316947.1594059405,2,2,0,17,99,0,0,0,1.0,461.18,113.02439024390245,703.1186440677966,0,0,0,46087,47,56033,5,579,7,5185,64240,501,17,20,270687.7142857143,311776.73031766084,977730.0,152306.0,1.500976842857143E7,4338.110796846371,1.5015797E7,1.5003143E7,NeedManualLabel
43.135.181.183-192.168.31.212-18716-54962-6,43.135.181.183,18716,192.168.31.212,54962,6,14/06/2024 07:07:52 下午,28,1,2,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,857142.8571428572,107142.85714285714,14.0,7.0710678118654755,19.0,9.0,0,0,0,0,0,19.0,19.0,0.0,19.0,19.0,1,0,0,0,20,40,35714.28571428572,71428.57142857143,0.0,24.0,12.0,13.856406460551018,192.0,0,0,1,1,3,0,0,0,2.0,16.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-54966-18716-6,192.168.31.212,54966,43.135.181.183,18716,6,14/06/2024 07:06:02 下午,109559993,32,33,4332.0,11686.0,1200.0,0.0,135.375,350.15266255845347,1200.0,0.0,354.121212121212,537.0606784605301,146.2030031345475,0.5932822576941932,1711874.890625,4696446.831066863,1.5011837E7,0.0,1.08400632E8,3496794.5806451607,6364826.087324726,1.5170207E7,2.0,1.0939018E8,3418443.125,6313911.075707204,1.5195293E7,0.0,0,0,0,0,712,768,0.29207741917252583,0.3012048385216673,0.0,1200.0,242.69696969696975,461.900621003029,213352.18368298383,2,2,0,12,64,0,0,0,1.0,246.43076923076924,135.375,354.1212121212121,0,0,0,15963,20,23120,4,541,4,1460,64240,501,15,20,302726.8571428571,381210.5654737412,1167231.0,158370.0,1.4997792857142856E7,19979.16754545894,1.5011837E7,1.4953843E7,NeedManualLabel
192.168.31.212-43.135.181.183-55085-18716-6,192.168.31.212,55085,43.135.181.183,18716,6,14/06/2024 07:07:50 下午,1680884,14,15,2659.0,7980.0,1200.0,0.0,189.92857142857144,382.1204933376008,1200.0,0.0,532.0,583.0024503746594,6329.407621227878,17.252826488918924,60031.57142857143,186085.98976726158,960113.0,0.0,523687.0,40283.61538461539,77064.98163729368,203006.0,2.0,1525046.0,108931.85714285714,255071.52979955586,960113.0,0.0,0,0,0,0,316,312,8.328950718788446,8.92387577013048,0.0,1200.0,354.6333333333334,513.0749413119869,263245.8954022988,2,2,0,10,28,0,0,0,1.0,366.86206896551727,189.92857142857142,532.0,0,0,0,10615,15,28882,0,0,0,0,64240,501,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55049-18716-6,192.168.31.212,55049,43.135.181.183,18716,6,14/06/2024 07:07:51 下午,1170041,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,20.512101712675022,3.4186836187791707,390013.6666666667,545905.0012505228,1013899.0,48.0,1013947.0,506973.5,716900.9172127624,1013899.0,48.0,0,0,0,0,0,0,0,0,0,60,20,2.564012714084378,0.8546709046947927,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,3,24,1,0,257,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-55046-18716-6,192.168.31.212,55046,43.135.181.183,18716,6,14/06/2024 07:07:51 下午,1180861,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,20.324153308475765,3.387358884745961,393620.3333333333,541180.1281314137,1010772.0,81.0,1010853.0,505426.5,714666.4597842129,1010772.0,81.0,0,0,0,0,0,0,0,0,0,60,20,2.5405191635594706,0.8468397211864902,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,3,24,1,0,257,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-120.240.135.3-55092-443-6,192.168.31.212,55092,120.240.135.3,443,6,14/06/2024 07:07:53 下午,56829,9,11,1728.0,7638.0,1200.0,0.0,192.0,416.38443774953936,1200.0,0.0,694.3636363636365,587.0801091379732,164810.22013408647,351.9329919583312,2990.9999999999995,6719.29354752252,20671.0,0.0,36158.0,4519.75,7872.424091182371,19297.0,7.0,41972.0,4197.2,8126.1831247996,20771.0,0.0,0,0,0,0,204,232,158.369846381249,193.56314557708214,0.0,1200.0,445.9999999999999,560.8800228212802,314586.3999999999,2,2,0,3,19,0,0,0,1.0,468.3,192.0,694.3636363636364,0,0,0,9366,9,444138,0,0,0,0,64240,94,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-120.240.135.3-55093-443-6,192.168.31.212,55093,120.240.135.3,443,6,14/06/2024 07:07:53 下午,61148,11,11,2111.0,7638.0,1200.0,0.0,191.9090909090909,431.8334064301776,1200.0,0.0,694.3636363636365,587.0801091379732,159432.85144240202,359.7828220056257,2911.809523809524,6773.868308574118,19600.0,0.0,41686.0,4168.6,8104.421594276657,20793.0,4.0,43030.0,4303.0,8103.766079216914,19703.0,0.0,0,0,0,0,280,244,179.89141100281284,179.89141100281284,0.0,1200.0,423.86956521739137,559.5370086344785,313081.66403162054,2,2,0,3,21,0,0,0,1.0,443.1363636363636,191.9090909090909,694.3636363636364,0,0,0,9749,9,417462,0,0,0,0,64240,92,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-120.240.135.3-54960-443-6,192.168.31.212,54960,120.240.135.3,443,6,14/06/2024 07:05:59 下午,107816511,447,583,5853.0,669502.0,1200.0,0.0,13.093959731543626,83.28601718476281,1200.0,0.0,1148.3739279588326,231.0034084472993,6263.929278883825,9.553267773615861,104777.95043731779,1201071.165395462,1.5013964E7,0.0,1.07714602E8,241512.56053811655,1824945.087867451,1.5120087E7,5.0,1.07748848E8,185135.47766323027,1604374.1788423671,1.511804E7,0.0,0,0,0,0,11964,11756,4.145932713404164,5.407335060211696,0.0,1200.0,655.0484966052368,591.7521519152089,350170.6092962805,0,2,0,43,1029,0,0,0,1.0,655.6844660194175,13.093959731543624,1148.3739279588335,0,0,0,225116,199,281201,55,731,72,83687,64240,112,34,20,884565.4285714286,1686404.4107256576,4615249.0,78470.0,1.4503234857142858E7,1339565.1586921068,1.5013964E7,1.1465405E7,NeedManualLabel
192.168.31.212-202.89.233.96-54955-443-6,192.168.31.212,54955,202.89.233.96,443,6,14/06/2024 07:05:54 下午,116710207,27,29,9651.0,2999.0,1200.0,0.0,357.44444444444446,530.2717977482675,1200.0,0.0,103.41379310344828,279.9300317223904,108.3881206722562,0.47982092945820926,2122003.763636363,5088116.059931027,1.5015136E7,0.0,1.16671359E8,4487359.961538461,6724655.637079493,1.5055697E7,1.0,1.16669638E8,4166772.785714285,6581965.647291221,1.5064767E7,0.0,0,0,0,0,552,700,0.2313422338459223,0.24847869561228694,0.0,1200.0,221.9298245614035,432.1337780483329,186739.60213032583,0,2,0,16,55,0,0,0,1.0,225.89285714285714,357.44444444444446,103.41379310344827,0,0,0,4214,8,24954,3,1072,3,333,64240,16387,20,20,458047.125,1173961.579692993,3363444.0,39795.0,1.4100130625E7,2569077.8725901935,1.5015136E7,7741994.0,NeedManualLabel
192.168.31.212-23.220.228.65-54954-443-6,192.168.31.212,54954,23.220.228.65,443,6,14/06/2024 07:05:54 下午,119887707,147,144,7621.0,134025.0,1200.0,0.0,51.84353741496601,214.84705297886296,1200.0,0.0,930.7291666666662,470.2203057361233,1181.4889411472354,2.427271379875503,413405.88620689657,2324048.89005791,1.501206E7,0.0,1.19742355E8,820153.1164383559,3251421.6891082134,1.5159454E7,1.0,1.19739107E8,837336.4125874125,4149795.7356231967,3.0169708E7,0.0,0,0,0,0,5356,2964,1.2261473980814397,1.2011239817940633,0.0,1200.0,485.0890410958903,570.7134429543753,325713.83396883705,0,2,0,75,290,0,0,0,0.0,486.7560137457045,51.843537414965986,930.7291666666666,0,0,0,47213,49,22844,16,846,16,14891,64240,501,26,20,1040779.0000000001,2183078.019818531,5496967.0,148459.0,1.3773102875E7,3493939.853126121,1.501206E7,5126046.0,NeedManualLabel
192.168.31.212-43.135.181.183-55055-18716-6,192.168.31.212,55055,43.135.181.183,18716,6,14/06/2024 07:07:45 下午,35827893,95,174,9321.0,173326.0,1200.0,0.0,98.11578947368423,257.9915825427914,1200.0,0.0,996.1264367816087,433.82784216564187,5097.8995611045275,7.508116650901017,133686.16791044775,1287607.1415563691,1.5010985E7,0.0,3.4872546E7,370984.53191489365,2175115.375808569,1.5034625E7,3.0,3.5667303E7,206169.38150289017,1609150.8350478853,1.5171998E7,0.0,0,0,0,0,2068,3528,2.65156535998363,4.856551290917386,0.0,1200.0,676.4703703703707,574.6510603194396,330223.84112625616,1,2,0,36,268,0,0,0,1.0,678.9851301115242,98.11578947368422,996.1264367816092,0,0,0,182559,176,39125,47,4660,87,86663,64240,501,25,20,2493965.0,3299319.228823122,4826936.0,160994.0,1.49194595E7,129436.60340297871,1.5010985E7,1.4827934E7,NeedManualLabel
192.168.31.212-43.135.181.183-55055-18716-6,192.168.31.212,55055,43.135.181.183,18716,6,14/06/2024 07:08:21 下午,160517,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,149.51687360217298,24.919478933695498,53505.666666666664,92489.22007635988,160303.0,52.0,214.0,107.0,77.78174593052023,162.0,52.0,0,0,0,0,0,0,0,0,0,60,20,18.689609200271622,6.229869733423874,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,257,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-14.17.92.70-54972-443-6,192.168.31.212,54972,14.17.92.70,443,6,14/06/2024 07:07:23 下午,60066540,15,20,3658.0,5668.0,1200.0,0.0,243.86666666666673,437.0463961422772,1200.0,0.0,283.40000000000003,471.1432232794029,155.2611487194035,0.5826871333025009,1766662.9411764708,4898420.452270575,1.5008629E7,0.0,4.5140708E7,3224336.2857142854,6392045.1593449935,1.5039312E7,4.0,6.0058126E7,3160954.0000000005,6278124.831817459,1.5033587E7,0.0,0,0,0,0,312,408,0.2497230571296432,0.3329640761728576,0.0,1200.0,259.0555555555556,446.385480079042,199259.9968253968,1,2,0,12,34,0,0,0,1.0,266.45714285714286,243.86666666666667,283.4,0,0,0,9200,13,121867,3,914,5,1417,64240,83,10,20,33914.5,38941.69311076925,89967.0,6501.0,1.498272E7,43696.23233948972,1.5008629E7,1.4917323E7,NeedManualLabel
192.168.31.212-43.135.181.183-55081-18716-6,192.168.31.212,55081,43.135.181.183,18716,6,14/06/2024 07:07:50 下午,33935307,28,31,8710.0,11903.0,1200.0,0.0,311.0714285714286,481.5328863482956,1200.0,0.0,383.9677419354839,519.8606533723544,607.4204662418407,1.7386022174486295,585091.5,2738191.3107578508,1.4959663E7,0.0,3.2989215E7,1221822.7777777775,3985621.4176256447,1.5038915E7,2.0,3.3761247E7,1125374.9000000001,3789905.944716528,1.5181351E7,0.0,0,0,0,0,596,668,0.8250993574332479,0.9135028600153816,0.0,1200.0,343.55,496.8792925408868,246889.03135593215,1,2,0,21,58,0,0,0,1.0,349.3728813559322,311.07142857142856,383.96774193548384,0,0,0,18596,25,26828,9,2903,10,3967,64240,501,14,20,1578936.0,1996446.7002156607,2990637.0,167235.0,1.48884515E7,100708.26909693166,1.4959663E7,1.481724E7,NeedManualLabel
192.168.31.212-43.135.181.183-55081-18716-6,192.168.31.212,55081,43.135.181.183,18716,6,14/06/2024 07:08:24 下午,170530,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,140.73770011141735,23.456283351902893,56843.333333333336,98312.65683691665,170365.0,39.0,165.0,82.5,61.518289963229634,126.0,39.0,0,0,0,0,0,0,0,0,0,60,20,17.59221251392717,5.864070837975723,0.0,24.0,4.8,10.73312629199899,115.2,1,0,1,1,3,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,257,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.31.212-43.135.181.183-54968-18716-6,192.168.31.212,54968,43.135.181.183,18716,6,14/06/2024 07:06:28 下午,106870745,34,32,5219.0,13744.0,1200.0,0.0,153.50000000000003,365.98685603157776,1200.0,0.0,429.5000000000001,563.7739194553652,177.43864328820763,0.6175684468186312,1644165.3076923075,4677644.171669064,1.5010984E7,0.0,1.06830008E8,3237272.9696969697,6239982.181855147,1.517354E7,4.0,1.0671287E8,3442350.64516129,6415130.62582396,1.5164376E7,0.0,0,0,0,0,776,736,0.3181413210883858,0.29942712573024544,0.0,1200.0,283.0298507462687,486.33402818867177,236520.7869742198,0,2,0,14,65,0,0,0,0.0,287.3181818181818,153.5,429.5,0,0,0,18956,25,32971,4,745,4,1963,64240,501,16,20,240831.28571428574,217153.78584980912,733267.0,156472.0,1.500395342857143E7,3554.7243145397515,1.5010984E7,1.5000561E7,NeedManualLabel
192.168.31.212-125.89.169.1-55014-443-6,192.168.31.212,55014,125.89.169.1,443,6,14/06/2024 07:07:28 下午,75025401,17,24,2835.0,13812.0,1200.0,0.0,166.76470588235293,370.5596324162558,1200.0,0.0,575.5,591.7088737752273,221.88485203831166,0.5464815842837014,1875635.0250000001,5020670.634345608,1.5014172E7,0.0,6.0083572E7,3755223.25,6712695.3096156195,1.5022766E7,8.0,7.501663E7,3261592.608695652,6324976.796514454,1.5022132E7,0.0,0,0,0,0,400,540,0.22658992519080304,0.3198916590928984,0.0,1200.0,396.35714285714295,542.6494094100731,294468.3815331011,1,2,0,7,40,0,0,0,1.0,406.0243902439024,166.76470588235293,575.5,0,0,0,16595,17,703565,3,567,4,2762,64240,19,8,20,13124.6,10887.725373097908,32566.0,7383.0,1.49919554E7,32843.49615677353,1.5014172E7,1.4933868E7,NeedManualLabel
192.168.31.212-125.89.169.1-55016-443-6,192.168.31.212,55016,125.89.169.1,443,6,14/06/2024 07:07:28 下午,75025691,11,12,2904.0,704.0,1200.0,0.0,264.0,446.58683366171914,424.0,0.0,58.66666666666668,136.37737304548682,48.09019353117321,0.3065616549936208,3410258.681818182,6424560.9765103385,1.5014175E7,0.0,6.0079394E7,6007939.4,7741040.808196692,1.5022768E7,9.0,7.5017285E7,6819753.181818182,7831507.948434463,1.5022133E7,0.0,0,0,0,0,232,300,0.14661644369260127,0.15994521130101955,0.0,1200.0,150.33333333333334,327.34367881169027,107153.88405797104,1,2,0,6,22,0,0,0,1.0,156.8695652173913,264.0,58.666666666666664,0,0,0,3580,6,180534,2,580,2,140,64240,19,8,20,20981.2,27790.891056243592,70690.0,7958.0,1.49841568E7,33733.72812483088,1.5014175E7,1.4938338E7,NeedManualLabel
192.168.31.212-183.47.124.53-55095-80-6,192.168.31.212,55095,183.47.124.53,80,6,14/06/2024 07:08:46 下午,70690,3,4,795.0,315.0,795.0,0.0,265.0,458.99346400575246,315.0,0.0,78.75,157.5,15702.362427500353,99.02390720045268,11781.666666666666,14355.269146437719,39140.0,1.0,21541.0,10770.5,276.4787514439401,10966.0,10575.0,60161.0,20053.666666666664,19587.38574525282,39140.0,1.0,0,0,0,0,72,92,42.43881737162258,56.5850898288301,0.0,795.0,138.75,287.1628457861497,82462.5,1,2,0,2,6,0,0,0,1.0,158.57142857142858,265.0,78.75,0,0,0,0,0,0,0,0,0,0,64240,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
120.46.152.225-192.168.31.212-21115-51259-6,120.46.152.225,21115,192.168.31.212,51259,6,14/06/2024 07:06:00 下午,56115415,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.01782041529943243,0.07128166119772972,1.8705138333333336E7,3.235920784733032E7,5.6070324E7,16.0,5.6115415E7,5.6115415E7,0.0,5.6115415E7,5.6115415E7,5.6070324E7,5.6070324E7,0.0,5.6070324E7,5.6070324E7,0,0,0,0,52,40,0.03564083059886486,0.03564083059886486,0.0,1.0,0.2,0.4472135954999579,0.2,0,0,0,0,4,0,0,0,1.0,0.25,0.0,0.5,0,0,0,0,0,0,2,0,2,1,127,254,0,20,16.0,0.0,16.0,16.0,5.6070324E7,0.0,5.6070324E7,5.6070324E7,NeedManualLabel
